,Date,Team Name,Opponent,Result,G,Goals,Assists,Points,Shots,SOG,Man-Up G,GB,TO,CT,FO Won,FOs Taken,Pen,Goals Allowed,Saves,W,L,Clear Pct,Opp_Goals,Opp_Assists,Opp_Points,Opp_Shots,Opp_SOG,Opp_Man-Up G,Opp_GB,Opp_TO,Opp_CT,Opp_FO Won,Opp_FOs Taken,Opp_Pen,Opp_Saves,Opp_Clear Pct,Year,Home,Away,Location,OT,Distance Traveled
713,05192019,penn,yale,18-19 ,1,18,7,25,47,26,2,28,11,3,19,41,2,19,14,0,1,0.842,19,11,30,53,33,0,35,10,5,22,41,4,8,0.842,2019,0.0,1.0,East Hartford Conn,1.0,279.24206472431126
714,02022019,penn st,villanova,17-7,1,17,11,28,49,27,2,28,11,7,17,27,6,7,20,1,0,1.0,7,1,8,48,27,1,32,9,7,10,27,5,10,0.950,2019,1.0,0.0,Penn St,0.0,0.0
715,02092019,penn st,robert morris,27-10,1,27,16,43,51,41,2,34,14,9,23,39,4,10,17,1,0,0.88,10,5,15,50,27,4,30,16,6,16,39,3,14,0.857,2019,1.0,0.0,Penn St,0.0,0.0
716,02162019,penn st, stony brook,17-4,1,17,11,28,45,26,0,28,14,7,16,25,2,4,14,1,0,0.944,4,1,5,35,18,0,22,15,9,9,25,1,9,0.750,2019,0.0,1.0,Stony Brook,0.0,
717,02232019,penn st, yale,13-14,1,13,9,22,34,20,4,30,18,11,6,31,3,14,10,0,1,0.857,14,11,25,39,24,1,40,23,11,25,31,5,7,0.765,2019,0.0,1.0,Yale,0.0,
718,03022019,penn st,penn,15-14,1,15,9,24,40,27,1,36,16,6,17,32,3,14,11,1,0,0.882,14,5,19,46,25,1,32,13,11,15,32,1,12,0.800,2019,1.0,0.0,Penn St,0.0,0.0
719,03082019,penn st,cornell,19-13,1,19,12,31,37,32,2,45,20,9,25,36,4,13,8,1,0,0.714,13,7,20,31,21,3,28,16,19,11,36,4,13,0.714,2019,0.0,1.0,Matthews NC,0.0,
720,03102019,penn st,jacksonville,24-11,1,24,15,39,47,34,4,52,21,7,29,39,5,11,7,1,0,0.778,11,6,17,34,18,1,32,14,12,10,39,4,10,0.739,2019,0.0,1.0,Matthews NC,0.0,
721,03232019,penn st, cleveland st,15-11,1,15,6,21,39,28,2,34,14,5,15,29,5,11,10,1,0,0.708,11,9,20,46,21,0,30,15,11,14,29,5,13,0.737,2019,0.0,1.0,Cleveland St,0.0,
722,03312019,penn st, maryland,13-10,1,13,7,20,31,20,2,31,15,3,18,26,3,10,7,1,0,0.909,10,5,15,35,17,0,27,14,5,8,26,3,7,0.964,2019,0.0,1.0,Maryland,0.0,
723,04072019,penn st,ohio st,13-8,1,13,6,19,26,20,0,17,10,6,11,23,3,8,14,1,0,0.867,8,2,10,37,22,1,26,12,4,12,23,2,7,0.875,2019,1.0,0.0,Penn St,0.0,0.0
724,04132019,penn st, michigan,17-7,1,17,14,31,40,30,2,36,24,8,22,28,2,7,12,1,0,0.607,7,5,12,29,19,0,23,19,12,6,28,3,13,0.792,2019,0.0,1.0,Michigan,0.0,
725,04212019,penn st,johns hopkins,20-9,1,20,8,28,51,33,1,35,10,8,18,33,1,9,10,1,0,0.905,9,3,12,44,19,1,22,14,3,15,33,7,13,0.812,2019,1.0,0.0,Penn St,0.0,0.0
726,04272019,penn st,rutgers,14-13,1,14,13,27,37,26,3,31,15,7,18,29,4,13,11,1,0,0.938,13,10,23,46,24,2,28,13,8,11,29,4,12,0.833,2019,1.0,0.0,Penn St,0.0,0.0
727,05022019,penn st,rutgers,18-6,1,18,8,26,44,31,5,45,18,6,15,25,2,6,15,1,0,0.857,6,4,10,42,21,0,26,13,4,10,25,6,13,0.700,2019,0.0,1.0,Piscataway NJ,0.0,
728,05042019,penn st,johns hopkins,18-17 ,1,18,12,30,39,24,3,34,12,7,17,37,7,17,13,1,0,1.0,17,13,30,47,30,6,31,12,4,20,37,5,6,1.000,2019,0.0,1.0,Piscataway NJ,1.0,
729,05122019,penn st,umbc,25-10,1,25,14,39,43,32,0,54,20,4,34,38,1,10,9,1,0,0.929,10,4,14,28,19,0,24,8,8,4,38,3,7,0.938,2019,1.0,0.0,Penn St,0.0,0.0
730,05192019,penn st,loyola maryland,21-14,1,21,14,35,54,40,2,48,10,4,22,38,1,14,12,1,0,0.947,14,6,20,41,26,0,29,9,5,16,38,4,19,0.857,2019,0.0,1.0,East Hartford Conn,0.0,
731,05252019,penn st,yale,17-21,1,17,10,27,38,22,3,33,16,13,14,42,4,21,9,0,1,0.81,21,14,35,51,30,1,42,17,12,28,42,3,5,1.000,2019,0.0,1.0,Philadelphia Pa,0.0,
732,02162019,princeton, monmouth,23-7,1,23,12,35,59,36,1,46,12,12,19,32,4,7,12,1,0,0.895,7,5,12,39,19,0,29,19,5,13,32,5,13,0.818,2019,0.0,1.0,Monmouth,0.0,34.65840677396868
733,02232019,princeton,virginia,11-12 ,1,11,7,18,55,35,1,42,15,6,16,26,3,12,10,0,1,0.739,12,9,21,43,22,1,35,17,9,10,26,4,24,0.750,2019,1.0,0.0,Princeton,1.0,0.0
734,03022019,princeton,johns hopkins,12-14,1,12,8,20,42,25,2,38,18,15,9,28,3,14,14,0,1,0.81,14,7,21,44,28,1,42,19,10,19,28,4,13,0.783,2019,1.0,0.0,Princeton,0.0,0.0
735,03052019,princeton, navy,19-11,1,19,17,36,48,36,2,33,10,6,19,33,1,11,11,1,0,0.85,11,6,17,42,22,1,35,14,4,14,33,4,17,0.882,2019,0.0,1.0,Navy,0.0,
736,03092019,princeton, rutgers,8-9,1,8,6,14,46,26,0,34,17,8,12,20,4,9,7,0,1,0.909,9,6,15,37,16,1,25,17,6,8,20,3,18,0.958,2019,0.0,1.0,Rutgers,0.0,15.486815231377374
737,03162019,princeton, penn,10-19,1,10,5,15,47,28,0,24,16,9,10,32,3,19,15,0,1,1.0,19,12,31,56,34,2,44,19,8,22,32,3,18,0.960,2019,0.0,1.0,Penn,0.0,171.25403416795282
738,03232019,princeton,yale,10-15,1,10,7,17,48,26,1,27,9,10,8,29,6,15,10,0,1,0.842,15,4,19,44,25,1,41,16,6,21,29,5,16,0.733,2019,1.0,0.0,Princeton,0.0,0.0
739,03262019,princeton,denver,14-13,1,14,7,21,41,25,2,38,11,10,11,31,1,13,14,1,0,0.875,13,5,18,46,27,1,43,16,2,20,31,4,11,0.750,2019,1.0,0.0,Princeton,0.0,0.0
740,03302019,princeton,brown,10-14,1,10,8,18,43,26,0,22,16,15,11,27,4,14,11,0,1,0.933,14,8,22,38,25,1,33,24,10,16,27,3,16,0.839,2019,1.0,0.0,Princeton,0.0,0.0
741,04062019,princeton, stony brook,14-4,1,14,10,24,29,24,1,23,13,11,8,22,4,4,14,1,0,0.917,4,2,6,45,18,0,32,17,8,14,22,2,10,1.000,2019,0.0,1.0,Stony Brook,0.0,89.89683118454509
742,04092019,princeton,siena,19-10,1,19,10,29,44,29,2,40,15,10,19,30,4,10,8,1,0,0.895,10,6,16,34,18,1,37,18,7,11,30,7,10,0.938,2019,1.0,0.0,Princeton,0.0,0.0
743,04132019,princeton, dartmouth,13-4,1,13,7,20,52,31,0,28,16,8,9,21,1,4,17,1,0,0.909,4,1,5,40,21,0,34,19,6,12,21,4,18,0.864,2019,0.0,1.0,Dartmouth,0.0,262.2167615804561
744,04202019,princeton,harvard,19-15,1,19,12,31,44,31,1,38,19,14,18,37,4,15,13,1,0,0.696,15,10,25,51,28,3,56,22,11,19,37,4,12,0.941,2019,1.0,0.0,Princeton,0.0,0.0
745,04272019,princeton, cornell,13-14,1,13,3,16,39,25,0,28,15,8,10,29,7,14,15,0,1,0.818,14,12,26,56,29,3,46,14,8,19,29,2,12,1.000,2019,0.0,1.0,Cornell,0.0,173.91363150980897
746,02032019,providence,boston u,7-8,1,7,3,10,48,31,0,27,12,10,8,19,2,8,10,0,1,0.9,8,3,11,38,18,0,28,23,10,11,19,2,24,0.633,2019,1.0,0.0,Providence,0.0,0.0
747,02092019,providence, holy cross,12-5,1,12,8,20,40,25,0,26,20,9,8,21,2,5,10,1,0,0.64,5,1,6,37,15,0,34,22,10,13,21,3,13,0.889,2019,0.0,1.0,Holy Cross,0.0,7789.9991808256
748,02162019,providence, bryant,8-11,1,8,6,14,37,23,0,26,11,3,8,23,5,11,6,0,1,0.778,11,6,17,30,17,2,32,21,7,15,23,2,15,0.944,2019,0.0,1.0,Bryant,0.0,7814.134745743587
749,02232019,providence, saint josephs,14-5,1,14,11,25,39,25,2,19,15,6,9,22,8,5,27,1,0,0.944,5,4,9,53,32,1,31,11,12,13,22,4,11,0.875,2019,0.0,1.0,Saint Josephs,0.0,7609.241743743565
750,03022019,providence,sacred heart,16-17,1,16,9,25,56,33,3,45,22,5,23,36,3,17,11,0,1,0.733,17,9,26,47,28,2,30,17,9,13,36,8,17,0.857,2019,1.0,0.0,Providence,0.0,0.0
751,03092019,providence, harvard,8-9,1,8,3,11,47,30,0,32,17,9,11,21,2,9,9,0,1,0.905,9,6,15,33,18,0,31,19,8,10,21,2,22,0.818,2019,0.0,1.0,Harvard,0.0,7788.490905103526
752,03162019,providence, hofstra,11-10,1,11,5,16,37,23,0,25,14,6,13,24,3,10,16,1,0,0.826,10,5,15,42,26,1,34,17,4,11,24,6,12,0.870,2019,0.0,1.0,Hofstra,0.0,7870.980129448432
753,03192019,providence, umass lowell,14-4,1,14,9,23,41,23,1,25,13,8,7,21,4,4,9,1,0,0.92,4,4,8,29,13,2,24,23,7,14,21,1,9,0.800,2019,0.0,1.0,UMass Lowell,0.0,7767.13791944267
754,03242019,providence,drexel,9-15,1,9,4,13,38,21,0,29,17,8,15,28,2,15,14,0,1,0.737,15,9,24,44,29,0,37,18,5,13,28,4,12,0.950,2019,1.0,0.0,Providence,0.0,0.0
755,03302019,providence, st johns ,8-7 ,1,8,3,11,41,21,2,21,15,5,8,19,5,7,17,1,0,0.885,7,3,10,43,24,2,42,16,6,11,19,3,13,0.917,2019,0.0,1.0,St Johns ,1.0,7149.710933538234
756,04062019,providence,georgetown,15-17,1,15,10,25,44,27,1,32,14,5,20,36,4,17,15,0,1,0.824,17,12,29,38,32,2,34,10,5,16,36,4,12,0.957,2019,1.0,0.0,Providence,0.0,0.0
757,04132019,providence,marquette,15-8,1,15,6,21,36,21,1,22,16,3,13,26,1,8,8,1,0,0.889,8,4,12,33,16,0,25,14,5,13,26,3,6,0.867,2019,1.0,0.0,Providence,0.0,0.0
758,04162019,providence,brown,7-9,1,7,5,12,46,24,2,34,19,11,10,18,4,9,9,0,1,0.917,9,9,18,34,18,1,34,19,8,8,18,5,17,0.962,2019,1.0,0.0,Providence,0.0,0.0
759,04202019,providence, denver,8-14,1,8,5,13,23,14,1,25,19,3,9,24,2,14,18,0,1,0.667,14,7,21,50,32,0,32,7,10,15,24,1,6,1.000,2019,0.0,1.0,Denver,0.0,7147.976356005536
760,04272019,providence,villanova,9-8 ,1,9,5,14,45,21,0,30,16,9,11,19,2,8,13,1,0,0.957,8,6,14,31,21,1,23,15,8,8,19,1,12,0.833,2019,1.0,0.0,Providence,1.0,0.0
761,05022019,providence,georgetown,12-13,1,12,4,16,35,20,1,26,17,6,15,28,0,13,10,0,1,0.917,13,11,24,44,23,0,34,12,11,13,28,1,8,1.000,2019,0.0,1.0,Denver Colo,0.0,7147.976356005536
762,02092019,quinnipiac, umass lowell,10-12,1,10,7,17,23,16,1,27,29,9,10,26,5,12,17,0,1,0.581,12,9,21,41,29,2,34,26,16,16,26,5,6,0.833,2019,0.0,1.0,UMass Lowell,0.0,
763,02162019,quinnipiac, brown,7-20,1,7,4,11,33,16,1,32,30,6,17,29,6,20,17,0,1,0.519,20,10,30,60,37,3,50,17,15,12,29,7,9,0.815,2019,0.0,1.0,Brown,0.0,81.70067547323725
764,02232019,quinnipiac, vermont,10-20,1,10,5,15,31,17,2,21,17,1,13,33,5,20,17,0,1,0.864,20,12,32,53,37,3,33,13,5,20,33,3,7,1.000,2019,0.0,1.0,Vermont,0.0,211.44294199911866
765,03022019,quinnipiac, njit,16-14,1,16,9,25,41,26,0,28,15,5,17,32,6,14,11,1,0,0.857,14,9,23,49,25,2,31,13,8,15,32,0,10,0.889,2019,0.0,1.0,NJIT,0.0,81.82223529923722
766,03092019,quinnipiac, wagner,7-6 ,1,7,6,13,35,16,1,22,18,7,10,17,5,6,10,1,0,1.0,6,3,9,33,16,1,19,14,12,7,17,3,9,0.783,2019,0.0,1.0,Wagner,1.0,598.7749615220844
767,03162019,quinnipiac,detroit mercy,12-9,1,12,5,17,50,28,1,33,24,7,15,25,5,9,17,1,0,0.815,9,7,16,50,26,2,26,19,9,10,25,5,16,0.917,2019,1.0,0.0,Quinnipiac,0.0,0.0
768,03192019,quinnipiac,hartford,17-16 ,1,17,11,28,43,30,1,32,12,6,18,37,4,16,18,1,0,0.944,16,4,20,51,34,1,38,8,6,19,37,5,13,0.867,2019,1.0,0.0,Quinnipiac,1.0,0.0
769,03232019,quinnipiac,st bonaventure,12-7,1,12,4,16,64,33,0,23,13,7,18,23,2,7,8,1,0,1.0,7,5,12,28,15,0,14,14,8,5,23,7,21,0.909,2019,1.0,0.0,Quinnipiac,0.0,0.0
770,03302019,quinnipiac, siena,13-10,1,13,11,24,48,24,1,33,10,7,18,27,3,10,13,1,0,0.733,10,8,18,45,23,1,25,13,0,9,27,5,11,0.857,2019,0.0,1.0,Siena,0.0,4115.333119348679
771,04062019,quinnipiac, canisius,7-10,1,7,4,11,40,14,1,27,17,8,10,20,4,10,13,0,1,0.765,10,3,13,40,23,0,29,16,6,10,20,2,7,0.850,2019,0.0,1.0,Canisius,0.0,
772,04132019,quinnipiac,marist,8-12,1,8,5,13,53,25,1,24,10,7,13,24,5,12,16,0,1,0.941,12,6,18,38,28,1,18,14,6,11,24,7,17,0.870,2019,1.0,0.0,Quinnipiac,0.0,0.0
773,04202019,quinnipiac,monmouth,10-9,1,10,4,14,29,15,0,17,16,4,12,22,1,9,14,1,0,1.0,9,6,15,40,23,0,23,13,6,10,22,0,5,0.842,2019,1.0,0.0,Quinnipiac,0.0,0.0
774,04232019,quinnipiac, yale,8-24,1,8,3,11,28,19,1,21,14,3,9,36,6,24,19,0,1,0.682,24,19,43,63,43,5,46,11,5,27,36,2,11,0.944,2019,0.0,1.0,Yale,0.0,12.211014168034517
775,04272019,quinnipiac, manhattan,15-9,1,15,11,26,43,25,0,35,14,5,17,26,4,9,13,1,0,0.85,9,5,14,36,22,1,25,16,6,9,26,3,10,0.864,2019,0.0,1.0,Manhattan,0.0,69.66604749722744
776,05022019,quinnipiac,detroit mercy,19-10,1,19,10,29,47,27,1,38,17,10,10,31,5,10,9,1,0,0.84,10,3,13,36,19,1,38,22,9,21,31,6,8,0.632,2019,0.0,1.0,Poughkeepsie NY,0.0,532.1917749419273
777,05042019,quinnipiac, marist,14-15,1,14,7,21,37,26,1,33,14,6,16,32,3,15,11,0,1,0.824,15,9,24,43,26,1,23,9,6,16,32,1,12,0.750,2019,0.0,1.0,Marist,0.0,276.149447923971
778,02092019,richmond, maryland,9-10,1,9,7,16,35,20,2,21,10,6,3,23,2,10,11,0,1,0.833,10,4,14,47,21,1,32,13,2,20,23,3,11,0.929,2019,0.0,1.0,Maryland,0.0,3660.9012852340484
779,02162019,richmond, bucknell,13-11,1,13,7,20,37,27,1,32,15,7,12,28,3,11,9,1,0,0.857,11,5,16,34,20,1,35,18,10,16,28,2,14,0.875,2019,0.0,1.0,Bucknell,0.0,3571.9088928967303
780,02192019,richmond,umbc,17-12,1,17,12,29,42,23,2,34,16,12,13,33,7,12,21,1,0,0.926,12,9,21,46,33,2,29,15,10,20,33,2,6,0.944,2019,1.0,0.0,Richmond,0.0,0.0
781,02232019,richmond,notre dame,9-8,1,9,4,13,33,20,1,17,19,5,9,20,3,8,11,1,0,0.9,8,3,11,36,19,1,30,16,11,11,20,2,11,0.909,2019,1.0,0.0,Richmond,0.0,0.0
782,03012019,richmond,duke,7-11,1,7,4,11,30,15,0,17,18,6,7,21,1,11,11,0,1,0.8,11,5,16,44,22,0,30,13,10,14,21,2,8,0.950,2019,1.0,0.0,Richmond,0.0,0.0
783,03052019,richmond,mount st marys,11-12 ,1,11,7,18,33,25,1,26,16,8,9,27,4,12,15,0,1,0.864,12,7,19,47,27,0,41,16,10,18,27,3,14,0.650,2019,1.0,0.0,Richmond,1.0,0.0
784,03092019,richmond,vmi,17-4,1,17,15,32,51,32,1,34,19,15,11,24,4,4,15,1,0,0.857,4,4,8,47,19,0,29,22,12,13,24,2,15,0.741,2019,1.0,0.0,Richmond,0.0,0.0
785,03162019,richmond,furman,13-8,1,13,7,20,48,30,2,38,19,11,16,25,2,8,11,1,0,0.704,8,2,10,30,19,1,31,19,12,9,25,4,17,0.857,2019,1.0,0.0,Richmond,0.0,0.0
786,03232019,richmond, bellarmine,16-9,1,16,8,24,40,26,0,35,14,5,18,29,3,9,10,1,0,0.895,9,7,16,39,19,0,22,12,9,11,29,2,10,0.947,2019,0.0,1.0,Bellarmine,0.0,4049.9033874502425
787,03292019,richmond, virginia,7-16,1,7,4,11,23,15,0,33,22,6,9,27,6,16,18,0,1,0.682,16,13,29,57,34,0,51,14,15,18,27,5,8,0.833,2019,0.0,1.0,Virginia,0.0,3767.7400253991523
788,04062019,richmond, jacksonville,14-8,1,14,10,24,40,29,1,18,10,8,9,25,2,8,10,1,0,0.905,8,6,14,34,18,0,24,17,7,16,25,2,15,0.864,2019,0.0,1.0,Jacksonville,0.0,4261.196316468171
789,04132019,richmond, air force,7-14,1,7,4,11,26,13,2,16,14,6,5,23,5,14,17,0,1,0.857,14,8,22,45,31,1,43,15,12,18,23,7,6,0.800,2019,0.0,1.0,Air Force,0.0,4729.008268581562
790,04202019,richmond,mercer,15-9,1,15,10,25,46,32,0,36,15,16,6,28,4,9,12,1,0,0.962,9,7,16,39,21,2,41,21,9,22,28,0,17,0.650,2019,1.0,0.0,Richmond,0.0,0.0
791,04272019,richmond, high point,14-15,1,14,5,19,41,27,1,25,15,8,6,31,5,15,9,0,1,0.913,15,10,25,44,24,1,42,22,9,25,31,3,13,0.950,2019,0.0,1.0,High Point,0.0,3924.4130251091583
792,05022019,richmond,air force,7-6,1,7,6,13,22,13,0,19,13,8,3,17,2,6,12,1,0,0.913,6,3,9,35,18,0,33,18,6,14,17,0,6,0.778,2019,0.0,1.0,High Point NC,0.0,3924.4130251091583
793,05042019,richmond, high point,15-7,1,15,8,23,48,25,0,37,16,16,8,26,3,7,14,1,0,0.929,7,6,13,37,21,1,40,21,13,18,26,6,10,0.737,2019,0.0,1.0,High Point,0.0,3924.4130251091583
794,05122019,richmond, duke,11-12,1,11,7,18,32,19,0,27,18,11,13,27,3,12,12,0,1,0.933,12,6,18,35,24,2,33,15,5,14,27,3,8,0.846,2019,0.0,1.0,Duke,0.0,3879.833787802064
795,02092019,robert morris, penn st,10-27,1,10,5,15,50,27,4,30,16,6,16,39,3,27,14,0,1,0.857,27,16,43,51,41,2,34,14,9,23,39,4,17,0.880,2019,0.0,1.0,Penn St,0.0,
796,02162019,robert morris, georgetown,11-14,1,11,5,16,44,26,1,28,14,5,18,29,4,14,13,0,1,0.905,14,9,23,41,27,1,29,12,10,11,29,4,15,0.880,2019,0.0,1.0,Georgetown,0.0,200.76306395193237
797,02232019,robert morris,bellarmine,15-7,1,15,9,24,64,36,1,32,15,19,14,26,2,7,6,1,0,0.688,7,5,12,32,13,1,31,28,6,12,26,4,21,0.789,2019,1.0,0.0,Robert Morris,0.0,0.0
798,03022019,robert morris, high point,15-16 ,1,15,9,24,53,30,0,38,19,8,20,35,3,16,16,0,1,0.962,16,9,25,45,32,1,33,21,10,15,35,1,15,0.938,2019,0.0,1.0,High Point,1.0,314.01426816817315
799,03092019,robert morris,canisius,8-12,1,8,6,14,43,23,1,38,18,14,14,24,2,12,12,0,1,0.857,12,4,16,34,24,2,33,21,9,10,24,1,15,0.652,2019,1.0,0.0,Robert Morris,0.0,0.0
800,03122019,robert morris,marquette,15-17,1,15,12,27,41,27,0,34,14,8,18,34,5,17,9,0,1,0.944,17,10,27,41,26,1,32,13,2,16,34,5,12,0.941,2019,1.0,0.0,Robert Morris,0.0,0.0
801,03162019,robert morris, sacred heart,16-18,1,16,11,27,44,32,2,32,12,3,21,38,1,18,15,0,1,0.938,18,11,29,66,33,0,39,12,7,17,38,3,16,1.000,2019,0.0,1.0,Sacred Heart,0.0,
802,03232019,robert morris,mount st marys,11-14,1,11,9,20,36,20,2,28,15,12,11,29,2,14,10,0,1,0.95,14,7,21,47,24,1,36,15,8,18,29,3,9,0.955,2019,1.0,0.0,Robert Morris,0.0,0.0
803,03302019,robert morris, saint josephs,15-9,1,15,13,28,30,23,3,33,18,14,7,27,6,9,17,1,0,0.75,9,9,18,44,26,2,39,22,8,20,27,5,8,0.684,2019,0.0,1.0,Saint Josephs,0.0,365.67205350335405
804,04062019,robert morris,wagner,17-6,1,17,11,28,58,33,2,35,8,10,14,27,4,6,14,1,0,0.87,6,4,10,35,20,1,29,20,3,13,27,2,16,0.700,2019,1.0,0.0,Robert Morris,0.0,0.0
805,04102019,robert morris, lehigh,13-12,1,13,8,21,32,24,1,33,10,11,5,29,1,12,18,1,0,0.88,12,9,21,50,30,0,56,15,8,24,29,2,11,1.000,2019,0.0,1.0,Lehigh,0.0,254.37557969054674
806,04132019,robert morris, cleveland st,13-8,1,13,6,19,37,24,1,28,18,7,12,25,2,8,12,1,0,0.679,8,5,13,43,20,1,30,18,9,13,25,3,11,0.950,2019,0.0,1.0,Cleveland St,0.0,774.7598157364959
807,04202019,robert morris, bryant,20-16,1,20,16,36,51,29,0,41,15,6,21,39,1,16,12,1,0,0.647,16,12,28,51,28,1,45,11,7,18,39,0,9,0.800,2019,0.0,1.0,Bryant,0.0,461.9662903281017
808,04272019,robert morris,hobart,16-15 ,1,16,9,25,49,34,1,35,6,8,15,33,2,15,9,1,0,0.867,15,12,27,39,24,3,30,14,3,18,33,6,18,0.941,2019,1.0,0.0,Robert Morris,1.0,0.0
809,05022019,robert morris, mount st marys,13-12 ,1,13,6,19,42,29,1,31,15,10,12,29,3,12,14,1,0,0.765,12,2,14,50,26,1,38,18,7,17,29,6,16,0.722,2019,0.0,1.0,Mount St Marys,1.0,
810,05042019,robert morris, hobart,11-10,1,11,6,17,42,26,0,33,19,5,12,24,3,10,12,1,0,0.92,10,5,15,43,22,1,27,16,7,12,24,4,15,0.682,2019,0.0,1.0,Hobart,0.0,214.20753715955414
811,05112019,robert morris, virginia,10-19,1,10,9,19,28,16,2,25,16,3,8,33,6,19,16,0,1,0.688,19,13,32,56,35,5,40,15,5,25,33,7,6,1.000,2019,0.0,1.0,Virginia,0.0,194.0194415321553
812,02022019,rutgers,lafayette,14-8,1,14,6,20,44,28,0,44,15,9,23,26,1,8,8,1,0,0.765,8,6,14,30,16,0,22,13,4,3,26,0,14,0.833,2019,1.0,0.0,Rutgers,0.0,0.0
813,02092019,rutgers, st johns ,19-15,1,19,8,27,45,27,1,35,11,6,16,38,4,15,15,1,0,0.895,15,8,23,41,30,1,27,13,5,22,38,2,8,0.786,2019,0.0,1.0,St Johns ,0.0,1065.9847210121607
814,02162019,rutgers,army west point,9-10,1,9,4,13,40,22,0,37,20,6,13,23,2,10,17,0,1,0.857,10,5,15,40,27,0,32,11,7,10,23,1,13,1.000,2019,1.0,0.0,Rutgers,0.0,0.0
815,02232019,rutgers,loyola maryland,7-13,1,7,3,10,40,25,0,30,12,6,7,23,3,13,12,0,1,0.818,13,5,18,40,25,1,41,20,8,16,23,2,18,0.870,2019,1.0,0.0,Rutgers,0.0,0.0
816,03022019,rutgers, fairfield,8-4,1,8,4,12,39,20,0,22,17,6,8,16,3,4,17,1,0,0.958,4,2,6,43,21,0,33,17,8,8,16,1,12,0.708,2019,0.0,1.0,Fairfield,0.0,77.40733919034732
817,03092019,rutgers,princeton,9-8,1,9,6,15,37,16,1,25,17,6,8,20,3,8,18,1,0,0.958,8,6,14,46,26,0,34,17,8,12,20,4,7,0.909,2019,1.0,0.0,Rutgers,0.0,0.0
818,03122019,rutgers,lehigh,10-13,1,10,5,15,45,27,0,39,11,13,11,27,3,13,11,0,1,0.864,13,4,17,34,24,0,36,21,6,16,27,4,17,0.909,2019,1.0,0.0,Rutgers,0.0,0.0
819,03162019,rutgers, syracuse,14-18,1,14,11,25,37,25,0,34,14,6,9,36,3,18,19,0,1,0.875,18,10,28,57,37,1,50,9,9,27,36,2,11,0.909,2019,0.0,1.0,Syracuse,0.0,194.4764368382821
820,03232019,rutgers,hofstra,10-7,1,10,9,19,30,18,3,30,13,10,5,21,2,7,18,1,0,0.923,7,4,11,43,25,0,33,16,5,16,21,6,8,1.000,2019,1.0,0.0,Rutgers,0.0,0.0
821,03312019,rutgers, ohio st,14-6,1,14,10,24,36,23,2,28,12,8,5,22,4,6,17,1,0,0.92,6,2,8,45,23,0,30,17,8,17,22,4,9,0.842,2019,0.0,1.0,Ohio St,0.0,385.442499609751
822,04062019,rutgers, johns hopkins,13-15,1,13,10,23,37,23,1,20,12,4,9,30,5,15,14,0,1,0.857,15,10,25,41,29,1,33,13,3,21,30,4,10,0.818,2019,0.0,1.0,Johns Hopkins,0.0,140.74267641572408
823,04142019,rutgers,maryland,13-16,1,13,8,21,31,22,0,29,13,4,15,33,2,16,12,0,1,0.75,16,8,24,39,28,1,28,11,7,18,33,2,9,0.889,2019,1.0,0.0,Rutgers,0.0,0.0
824,04202019,rutgers,michigan,11-9,1,11,8,19,30,19,1,38,25,13,18,24,1,9,11,1,0,0.8,9,5,14,32,20,0,29,22,8,6,24,2,8,0.833,2019,1.0,0.0,Rutgers,0.0,0.0
825,04272019,rutgers, penn st,13-14,1,13,10,23,46,24,2,28,13,8,11,29,4,14,12,0,1,0.833,14,13,27,37,26,3,31,15,7,18,29,4,11,0.938,2019,0.0,1.0,Penn St,0.0,
826,05022019,rutgers,penn st,6-18,1,6,4,10,42,21,0,26,13,4,10,25,6,18,13,0,1,0.7,18,8,26,44,31,5,45,18,6,15,25,2,15,0.857,2019,0.0,1.0,Piscataway NJ,0.0,180.6949502344697
827,02092019,sacred heart, georgetown,10-13,1,10,7,17,48,26,2,26,22,12,13,27,4,13,9,0,1,0.588,13,10,23,41,22,1,30,19,12,14,27,5,16,0.833,2019,0.0,1.0,Georgetown,0.0,258.22706828976334
828,02162019,sacred heart,furman,18-11,1,18,11,29,47,30,3,65,21,11,15,32,3,11,12,1,0,0.708,11,5,16,37,23,1,49,23,8,17,32,9,12,0.739,2019,0.0,1.0,PHILADELPHIA Pa,0.0,134.25584466806131
829,02192019,sacred heart,boston u,11-16,1,11,4,15,42,26,1,35,16,11,7,29,4,16,11,0,1,0.786,16,12,28,42,27,1,41,24,5,22,29,3,15,0.696,2019,1.0,0.0,Sacred Heart,0.0,0.0
830,02232019,sacred heart,fairfield,11-12,1,11,7,18,40,28,0,37,15,17,6,27,5,12,14,0,1,1.0,12,10,22,41,26,4,32,23,6,21,27,2,18,0.571,2019,1.0,0.0,Sacred Heart,0.0,0.0
831,03022019,sacred heart, providence,17-16,1,17,9,26,47,28,2,30,17,9,13,36,8,16,17,1,0,0.857,16,9,25,56,33,3,45,22,5,23,36,3,11,0.733,2019,0.0,1.0,Providence,0.0,7841.566605487465
832,03052019,sacred heart, stony brook,12-11 ,1,12,4,16,42,21,1,24,16,6,12,27,2,11,6,1,0,0.857,11,10,21,34,17,1,30,18,10,15,27,4,9,0.889,2019,0.0,1.0,Stony Brook,1.0,22.513946345367394
833,03092019,sacred heart, hartford,16-12,1,16,5,21,51,25,2,37,18,13,11,31,4,12,4,1,0,0.789,12,5,17,31,16,2,29,22,6,20,31,5,9,0.684,2019,0.0,1.0,Hartford,0.0,48.43658281525177
